Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     175/1072        cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2224]
                0.00    0.00     175/1072        cv::Ptr<cv::BaseRowFilter>::Ptr(cv::BaseRowFilter*) [2223]
                0.00    0.00     176/1072        cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00     531/1072        cv::Mat::create(int, int, int) [2207]
[2205]   0.0    0.00    0.00    1072         cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00       1/1072        cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
                0.00    0.00       1/1072        cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2305]
                0.00    0.00       1/1072        cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
                0.00    0.00       2/1072        cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2303]
                0.00    0.00       2/1072        cv::imread_(std::string const&, int, int, cv::Mat*) [54]
                0.00    0.00       5/1072        std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
                0.00    0.00       5/1072        std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
                0.00    0.00     175/1072        cv::RowFilter<float, float, cv::RowVec_32f>::~RowFilter() [2225]
                0.00    0.00     176/1072        cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [6]
                0.00    0.00     352/1072        cv::FilterEngine::~FilterEngine() [64]
                0.00    0.00     352/1072        cv::getKernelType(cv::Mat const&, cv::Point_<int>) [23]
[2206]   0.0    0.00    0.00    1072         cv::fastFree(void*) [2206]
-----------------------------------------------
                0.00    0.00     140/951         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [34]
                0.00    0.00     140/951         cv::pow(cv::Mat const&, double, cv::Mat&) [15]
                0.00    0.00     176/951         cv::getGaussianKernel(int, double, int) [2217]
                0.00    0.00     495/951         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[2207]   0.0    0.00    0.00     951         cv::Mat::create(int, int, int) [2207]
                0.00    0.00     531/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00     175/700         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.00     525/700         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
[2208]   0.0    0.00    0.00     700         cv::Mat::operator=(cv::Mat const&) [2208]
-----------------------------------------------
                0.00    0.00     352/352         cvSmooth [5]
[2209]   0.0    0.00    0.00     352         cv::cvarrToMat(void const*, bool, bool, int) [2209]
                0.00    0.00     352/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00     352/352         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[2210]   0.0    0.00    0.00     352         void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2210]
-----------------------------------------------
                0.00    0.00     352/352         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
[2211]   0.0    0.00    0.00     352         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2211]
-----------------------------------------------
                0.00    0.00     280/280         cvConvertScale [35]
[2212]   0.0    0.00    0.00     280         cv::cvarrToMat(void const*, bool, bool, int) [2212]
                0.00    0.00     280/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00     280/280         cvPow [14]
[2213]   0.0    0.00    0.00     280         cv::cvarrToMat(void const*, bool, bool, int) [2213]
                0.00    0.00     280/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2215]
[2214]   0.0    0.00    0.00     176         cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2214]
                0.00    0.00     176/176         std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [2220]
-----------------------------------------------
                0.00    0.00     176/176         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[2215]   0.0    0.00    0.00     176         cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2215]
                0.00    0.00     176/176         cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2214]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
[2216]   0.0    0.00    0.00     176         cv::BaseColumnFilter::reset() [2216]
-----------------------------------------------
                0.00    0.00     176/176         cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
[2217]   0.0    0.00    0.00     176         cv::getGaussianKernel(int, double, int) [2217]
                0.00    0.00     176/951         cv::Mat::create(int, int, int) [2207]
-----------------------------------------------
                0.00    0.00     176/176         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[2218]   0.0    0.00    0.00     176         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
                0.00    0.00     525/700         cv::Mat::operator=(cv::Mat const&) [2208]
                0.00    0.00     175/2521        cv::Mat::release() [2202]
                0.00    0.00     175/175         cv::Ptr<cv::BaseRowFilter>::Ptr(cv::BaseRowFilter*) [2223]
                0.00    0.00       1/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
[2219]   0.0    0.00    0.00     176         std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&) [2219]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2214]
[2220]   0.0    0.00    0.00     176         std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [2220]
-----------------------------------------------
                0.00    0.00     175/175         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
[2221]   0.0    0.00    0.00     175         cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::SymmColumnFilter(cv::Mat const&, int, double, int, cv::Cast<float, float> const&, cv::SymmColumnVec_32f const&) [2221]
-----------------------------------------------
                0.00    0.00     175/175         cv::FilterEngine::~FilterEngine() [64]
[2222]   0.0    0.00    0.00     175         cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::~SymmColumnFilter() [2222]
-----------------------------------------------
                0.00    0.00     175/175         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
[2223]   0.0    0.00    0.00     175         cv::Ptr<cv::BaseRowFilter>::Ptr(cv::BaseRowFilter*) [2223]
                0.00    0.00     175/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00     175/175         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
[2224]   0.0    0.00    0.00     175         cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2224]
                0.00    0.00     175/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00     175/175         cv::FilterEngine::~FilterEngine() [64]
[2225]   0.0    0.00    0.00     175         cv::RowFilter<float, float, cv::RowVec_32f>::~RowFilter() [2225]
                0.00    0.00     175/1072        cv::fastFree(void*) [2206]
-----------------------------------------------
                0.00    0.00     140/140         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[2226]   0.0    0.00    0.00     140         cvScalarAll(double) [2226]
-----------------------------------------------
                0.00    0.00     140/140         cvResize [36]
[2227]   0.0    0.00    0.00     140         cv::cvarrToMat(void const*, bool, bool, int) [2227]
                0.00    0.00     140/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00     140/140         void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) [33]
[2228]   0.0    0.00    0.00     140         void cv::Scalar_<double>::convertTo<float>(float*, int, int) const [2228]
-----------------------------------------------
                0.00    0.00       3/103         main [1]
                0.00    0.00      30/103         SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [39]
                0.00    0.00      35/103         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
                0.00    0.00      35/103         calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2229]   0.0    0.00    0.00     103         cvSize(int, int) [2229]
-----------------------------------------------
                0.00    0.00      70/70          cvAvg [40]
[2230]   0.0    0.00    0.00      70         cv::cvarrToMat(void const*, bool, bool, int) [2230]
                0.00    0.00      70/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00      70/70          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2231]   0.0    0.00    0.00      70         __gnu_cxx::__promote_2<__gnu_cxx::__enable_if<std::__traitand<std::__is_arithmetic<int>, std::__is_arithmetic<int> >::__value, int>::__type, int>::__type std::pow<int, int>(int, int) [2231]
-----------------------------------------------
                0.00    0.00      35/35          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2232]   0.0    0.00    0.00      35         calcSSIM::getSSIM_map() [2232]
-----------------------------------------------
                0.00    0.00      35/35          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2233]   0.0    0.00    0.00      35         calcSSIM::releaseCS_map() [2233]
                0.00    0.00      35/860         cvReleaseImage [72]
-----------------------------------------------
                0.00    0.00      35/35          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2234]   0.0    0.00    0.00      35         calcSSIM::getMeanCSvalue() [2234]
-----------------------------------------------
                0.00    0.00      35/35          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2235]   0.0    0.00    0.00      35         calcSSIM::getMSSIM() [2235]
-----------------------------------------------
                0.00    0.00      12/12          cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2236]   0.0    0.00    0.00      12         cv::WLByteStream::putDWord(int) [2236]
-----------------------------------------------
                0.00    0.00       3/10          calcMSSSIM::calcMSSSIM() [2253]
                0.00    0.00       7/10          calcSSIM::calcSSIM() [2248]
[2237]   0.0    0.00    0.00      10         SimilarityMetric::SimilarityMetric() [2237]
-----------------------------------------------
                0.00    0.00       4/10          cv::BaseImageDecoder::checkSignature(std::string const&) const [2250]
                0.00    0.00       6/10          cv::findDecoder(std::string const&) [2261]
[2238]   0.0    0.00    0.00      10         cv::BaseImageDecoder::signatureLength() const [2238]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[2239]   0.0    0.00    0.00       7         CoreFunctions::printCvScalar(CvScalar, Colorspace, int) [2239]
-----------------------------------------------
                0.00    0.00       1/7           cv::JpegDecoder::JpegDecoder() [2283]
                0.00    0.00       1/7           cv::TiffDecoder::TiffDecoder() [2287]
                0.00    0.00       1/7           cv::BmpDecoder::BmpDecoder() [2275]
                0.00    0.00       1/7           cv::SunRasterDecoder::SunRasterDecoder() [2299]
                0.00    0.00       1/7           cv::PxMDecoder::PxMDecoder() [2279]
                0.00    0.00       2/7           cv::JpegDecoder::newDecoder() const [2267]
[2240]   0.0    0.00    0.00       7         cv::BaseImageDecoder::BaseImageDecoder() [2240]
-----------------------------------------------
                0.00    0.00       7/7           global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2269]
[2241]   0.0    0.00    0.00       7         CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2241]
                0.00    0.00       7/7           cvRegisterType [81]
-----------------------------------------------
                0.00    0.00       7/7           __run_exit_handlers [7019]
[2242]   0.0    0.00    0.00       7         CvType::~CvType() [2242]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2243]   0.0    0.00    0.00       7         calcSSIM::setGaussian_sigma(int) [2243]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2244]   0.0    0.00    0.00       7         calcSSIM::setGaussian_window(int) [2244]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2245]   0.0    0.00    0.00       7         calcSSIM::setL(int) [2245]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2246]   0.0    0.00    0.00       7         calcSSIM::setK1(double) [2246]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2247]   0.0    0.00    0.00       7         calcSSIM::setK2(double) [2247]
-----------------------------------------------
                0.00    0.00       7/7           calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2248]   0.0    0.00    0.00       7         calcSSIM::calcSSIM() [2248]
                0.00    0.00       7/10          SimilarityMetric::SimilarityMetric() [2237]
-----------------------------------------------
                0.00    0.00       1/6           cv::JpegEncoder::JpegEncoder() [2284]
                0.00    0.00       1/6           cv::TiffEncoder::TiffEncoder() [2289]
                0.00    0.00       1/6           cv::BmpEncoder::BmpEncoder() [2278]
                0.00    0.00       1/6           cv::BmpEncoder::newEncoder() const [2309]
                0.00    0.00       1/6           cv::SunRasterEncoder::SunRasterEncoder() [2301]
                0.00    0.00       1/6           cv::PxMEncoder::PxMEncoder() [2281]
[2249]   0.0    0.00    0.00       6         cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       4/4           cv::findDecoder(std::string const&) [2261]
[2250]   0.0    0.00    0.00       4         cv::BaseImageDecoder::checkSignature(std::string const&) const [2250]
                0.00    0.00       4/10          cv::BaseImageDecoder::signatureLength() const [2238]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2251]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&) [2251]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2252]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&) [2252]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[2253]   0.0    0.00    0.00       3         calcMSSSIM::calcMSSSIM() [2253]
                0.00    0.00       3/10          SimilarityMetric::SimilarityMetric() [2237]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[2254]   0.0    0.00    0.00       3         calcMSSSIM::~calcMSSSIM() [2254]
                0.00    0.00      15/860         cvReleaseImage [72]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[2255]   0.0    0.00    0.00       3         cv::JpegDecoder::~JpegDecoder() [2255]
-----------------------------------------------
                0.00    0.00       1/3           cv::BmpDecoder::BmpDecoder() [2275]
                0.00    0.00       1/3           cv::SunRasterDecoder::SunRasterDecoder() [2299]
                0.00    0.00       1/3           cv::PxMDecoder::PxMDecoder() [2279]
[2256]   0.0    0.00    0.00       3         cv::RBaseStream::RBaseStream() [2256]
-----------------------------------------------
                0.00    0.00       1/3           cvSaveImage [83]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[2257]   0.0    0.00    0.00       3         cv::cvarrToMat(void const*, bool, bool, int) [2257]
                0.00    0.00       3/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00       1/2           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
                0.00    0.00       1/2           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
[2258]   0.0    0.00    0.00       2         cv::BmpEncoder::~BmpEncoder() [2258]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[2259]   0.0    0.00    0.00       2         cv::JpegDecoder::readHeader() [2259]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
                0.00    0.00       1/2           cv::WBaseStream::open(std::string const&) [2291]
[2260]   0.0    0.00    0.00       2         cv::WBaseStream::close() [2260]
                0.00    0.00       1/1465        cv::WBaseStream::writeBlock() [2203]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[2261]   0.0    0.00    0.00       2         cv::findDecoder(std::string const&) [2261]
                0.00    0.00       6/10          cv::BaseImageDecoder::signatureLength() const [2238]
                0.00    0.00       4/4           cv::BaseImageDecoder::checkSignature(std::string const&) const [2250]
                0.00    0.00       2/2           cv::TiffDecoder::signatureLength() const [2268]
                0.00    0.00       2/2           cv::PxMDecoder::signatureLength() const [2266]
                0.00    0.00       2/2           cv::JpegDecoder::newDecoder() const [2267]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpDecoder::~BmpDecoder() [2276]
                0.00    0.00       1/2           cv::PxMDecoder::~PxMDecoder() [2280]
[2262]   0.0    0.00    0.00       2         cv::RLByteStream::~RLByteStream() [2262]
-----------------------------------------------
                0.00    0.00       2/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2263]   0.0    0.00    0.00       2         cv::WLByteStream::putWord(int) [2263]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[2264]   0.0    0.00    0.00       2         cv::BaseImageDecoder::setSource(std::string const&) [2264]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[2265]   0.0    0.00    0.00       2         void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) [2265]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2261]
[2266]   0.0    0.00    0.00       2         cv::PxMDecoder::signatureLength() const [2266]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2261]
[2267]   0.0    0.00    0.00       2         cv::JpegDecoder::newDecoder() const [2267]
                0.00    0.00       2/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
                0.00    0.00       2/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2261]
[2268]   0.0    0.00    0.00       2         cv::TiffDecoder::signatureLength() const [2268]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6830]
[2269]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2269]
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2241]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6830]
[2270]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11bitwise_andERKNS_3MatES2_RS0_S2_ [2270]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6830]
[2271]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11findDecoderERKSs [2271]
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
                0.00    0.00       1/1           cvSetImageIOFunctions [84]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6830]
[2272]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv16useOptimizedFlagE [2272]
                0.00    0.00       1/1           cvRegisterModule [82]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6830]
[2273]   0.0    0.00    0.00       1         global constructors keyed to main [2273]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [2274]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [2273]
[2274]   0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [2274]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2275]   0.0    0.00    0.00       1         cv::BmpDecoder::BmpDecoder() [2275]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
[2276]   0.0    0.00    0.00       1         cv::BmpDecoder::~BmpDecoder() [2276]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2262]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
[2277]   0.0    0.00    0.00       1         cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
                0.00    0.00    4001/4001        cv::WLByteStream::putBytes(void const*, int) [2200]
                0.00    0.00      12/12          cv::WLByteStream::putDWord(int) [2236]
                0.00    0.00       2/2           cv::WLByteStream::putWord(int) [2263]
                0.00    0.00       1/1           cv::WBaseStream::WBaseStream() [2293]
                0.00    0.00       1/2           cv::WBaseStream::close() [2260]
                0.00    0.00       1/1           cv::WLByteStream::~WLByteStream() [2297]
                0.00    0.00       1/1           cv::WBaseStream::open(std::string const&) [2291]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2278]   0.0    0.00    0.00       1         cv::BmpEncoder::BmpEncoder() [2278]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2279]   0.0    0.00    0.00       1         cv::PxMDecoder::PxMDecoder() [2279]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
[2280]   0.0    0.00    0.00       1         cv::PxMDecoder::~PxMDecoder() [2280]
                0.00    0.00       1/1           cv::RBaseStream::close() [2286]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2262]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2281]   0.0    0.00    0.00       1         cv::PxMEncoder::PxMEncoder() [2281]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
[2282]   0.0    0.00    0.00       1         cv::PxMEncoder::~PxMEncoder() [2282]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2283]   0.0    0.00    0.00       1         cv::JpegDecoder::JpegDecoder() [2283]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2284]   0.0    0.00    0.00       1         cv::JpegEncoder::JpegEncoder() [2284]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
[2285]   0.0    0.00    0.00       1         cv::JpegEncoder::~JpegEncoder() [2285]
-----------------------------------------------
                0.00    0.00       1/1           cv::PxMDecoder::~PxMDecoder() [2280]
[2286]   0.0    0.00    0.00       1         cv::RBaseStream::close() [2286]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2287]   0.0    0.00    0.00       1         cv::TiffDecoder::TiffDecoder() [2287]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2240]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2312]
[2288]   0.0    0.00    0.00       1         cv::TiffDecoder::~TiffDecoder() [2288]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
[2289]   0.0    0.00    0.00       1         cv::TiffEncoder::TiffEncoder() [2289]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2249]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2313]
[2290]   0.0    0.00    0.00       1         cv::TiffEncoder::~TiffEncoder() [2290]
-----------------------------------------------
