Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
[2232]   0.0    0.00    0.00       1         cv::PxMEncoder::~PxMEncoder() [2232]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2233]   0.0    0.00    0.00       1         cv::JpegDecoder::JpegDecoder() [2233]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2234]   0.0    0.00    0.00       1         cv::JpegEncoder::JpegEncoder() [2234]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
[2235]   0.0    0.00    0.00       1         cv::JpegEncoder::~JpegEncoder() [2235]
-----------------------------------------------
                0.00    0.00       1/1           cv::PxMDecoder::~PxMDecoder() [2230]
[2236]   0.0    0.00    0.00       1         cv::RBaseStream::close() [2236]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2237]   0.0    0.00    0.00       1         cv::TiffDecoder::TiffDecoder() [2237]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
[2238]   0.0    0.00    0.00       1         cv::TiffDecoder::~TiffDecoder() [2238]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2239]   0.0    0.00    0.00       1         cv::TiffEncoder::TiffEncoder() [2239]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
[2240]   0.0    0.00    0.00       1         cv::TiffEncoder::~TiffEncoder() [2240]
-----------------------------------------------
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2241]   0.0    0.00    0.00       1         cv::WBaseStream::open(std::string const&) [2241]
                0.00    0.00       1/2           cv::WBaseStream::close() [2206]
                0.00    0.00       1/1           cv::WBaseStream::allocate() [2242]
-----------------------------------------------
                0.00    0.00       1/1           cv::WBaseStream::open(std::string const&) [2241]
[2242]   0.0    0.00    0.00       1         cv::WBaseStream::allocate() [2242]
-----------------------------------------------
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2243]   0.0    0.00    0.00       1         cv::WBaseStream::WBaseStream() [2243]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
[2244]   0.0    0.00    0.00       1         cv::findEncoder(std::string const&) [2244]
                0.00    0.00       1/1           cv::BaseImageEncoder::getDescription() const [2269]
                0.00    0.00       1/1           cv::BmpEncoder::newEncoder() const [2268]
-----------------------------------------------
                0.00    0.00       1/1           cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [40]
[2245]   0.0    0.00    0.00       1         cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2245]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2249]
[2246]   0.0    0.00    0.00       1         cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2246]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [2274]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [2248]
[2247]   0.0    0.00    0.00       1         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
                0.00    0.00      10/14020       cv::borderInterpolate(int, int, int) [2178]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2217]
                0.00    0.00       1/1           std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&) [2273]
                0.00    0.00       1/1           cv::BaseColumnFilter::reset() [2253]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::apply(cv::Mat const&, cv::Mat&, cv::Rect_<int> const&, cv::Point_<int>, bool) [19]
[2248]   0.0    0.00    0.00       1         cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [2248]
                0.00    0.00       1/1           cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
-----------------------------------------------
                0.00    0.00       1/1           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [18]
[2249]   0.0    0.00    0.00       1         cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2249]
                0.00    0.00       1/1           cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2246]
-----------------------------------------------
                0.00    0.00       1/1           cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [15]
[2250]   0.0    0.00    0.00       1         cv::FilterEngine::~FilterEngine() [2250]
                0.00    0.00       2/22          cv::fastFree(void*) [2185]
                0.00    0.00       1/1           cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2263]
                0.00    0.00       1/1           cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2259]
-----------------------------------------------
                0.00    0.00       1/1           cv::SunRasterDecoder::~SunRasterDecoder() [2256]
[2251]   0.0    0.00    0.00       1         cv::RMByteStream::~RMByteStream() [2251]
-----------------------------------------------
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2252]   0.0    0.00    0.00       1         cv::WLByteStream::~WLByteStream() [2252]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
[2253]   0.0    0.00    0.00       1         cv::BaseColumnFilter::reset() [2253]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
[2254]   0.0    0.00    0.00       1         cv::BaseImageEncoder::setDestination(std::string const&) [2254]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2255]   0.0    0.00    0.00       1         cv::SunRasterDecoder::SunRasterDecoder() [2255]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2202]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
[2256]   0.0    0.00    0.00       1         cv::SunRasterDecoder::~SunRasterDecoder() [2256]
                0.00    0.00       1/1           cv::RMByteStream::~RMByteStream() [2251]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2257]   0.0    0.00    0.00       1         cv::SunRasterEncoder::SunRasterEncoder() [2257]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
[2258]   0.0    0.00    0.00       1         cv::SunRasterEncoder::~SunRasterEncoder() [2258]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::~FilterEngine() [2250]
[2259]   0.0    0.00    0.00       1         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2259]
                0.00    0.00       2/22          cv::fastFree(void*) [2185]
-----------------------------------------------
                0.00    0.00       1/1           cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [17]
[2260]   0.0    0.00    0.00       1         cv::getGaussianKernel(int, double, int) [2260]
                0.00    0.00       1/30          cv::Mat::create(int, int, int) [2182]
-----------------------------------------------
                0.00    0.00       1/1           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [18]
[2261]   0.0    0.00    0.00       1         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2261]
                0.00    0.00       1/22          cv::fastMalloc(unsigned long) [2184]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2220]
[2262]   0.0    0.00    0.00       1         cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
                0.00    0.00      10/22          cv::fastMalloc(unsigned long) [2184]
                0.00    0.00       4/4           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&) [2200]
                0.00    0.00       4/4           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&) [2199]
                0.00    0.00       1/1           cv::BmpDecoder::BmpDecoder() [2225]
                0.00    0.00       1/1           cv::BmpEncoder::BmpEncoder() [2228]
                0.00    0.00       1/1           cv::JpegDecoder::JpegDecoder() [2233]
                0.00    0.00       1/1           cv::JpegEncoder::JpegEncoder() [2234]
                0.00    0.00       1/1           cv::SunRasterDecoder::SunRasterDecoder() [2255]
                0.00    0.00       1/1           cv::SunRasterEncoder::SunRasterEncoder() [2257]
                0.00    0.00       1/1           cv::PxMDecoder::PxMDecoder() [2229]
                0.00    0.00       1/1           cv::PxMEncoder::PxMEncoder() [2231]
                0.00    0.00       1/1           cv::TiffDecoder::TiffDecoder() [2237]
                0.00    0.00       1/1           cv::TiffEncoder::TiffEncoder() [2239]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::~FilterEngine() [2250]
[2263]   0.0    0.00    0.00       1         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2263]
                0.00    0.00       1/22          cv::fastFree(void*) [2185]
-----------------------------------------------
                0.00    0.00       1/1           cvSaveImage [63]
[2264]   0.0    0.00    0.00       1         cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2244]
                0.00    0.00       1/1           cv::BaseImageEncoder::isFormatSupported(int) const [2270]
                0.00    0.00       1/1           cv::BaseImageEncoder::setDestination(std::string const&) [2254]
                0.00    0.00       1/1           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
                0.00    0.00       1/22          cv::fastFree(void*) [2185]
                0.00    0.00       1/2           cv::BmpEncoder::~BmpEncoder() [2204]
-----------------------------------------------
                0.00    0.00       1/1           cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2265]   0.0    0.00    0.00       1         void cv::cvtScale_<int, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [2265]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [6952]
[2266]   0.0    0.00    0.00       1         CvModule::~CvModule() [2266]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[2267]   0.0    0.00    0.00       1         calcPSNR::calcPSNR() [2267]
                0.00    0.00       1/1           SimilarityMetric::SimilarityMetric() [2224]
-----------------------------------------------
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2244]
[2268]   0.0    0.00    0.00       1         cv::BmpEncoder::newEncoder() const [2268]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
                0.00    0.00       1/22          cv::fastMalloc(unsigned long) [2184]
-----------------------------------------------
                0.00    0.00       1/1           cv::findEncoder(std::string const&) [2244]
[2269]   0.0    0.00    0.00       1         cv::BaseImageEncoder::getDescription() const [2269]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
[2270]   0.0    0.00    0.00       1         cv::BaseImageEncoder::isFormatSupported(int) const [2270]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [6952]
[2271]   0.0    0.00    0.00       1         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
                0.00    0.00       5/22          cv::fastFree(void*) [2185]
                0.00    0.00       1/1           cv::TiffDecoder::~TiffDecoder() [2238]
                0.00    0.00       1/1           cv::PxMDecoder::~PxMDecoder() [2230]
                0.00    0.00       1/1           cv::SunRasterDecoder::~SunRasterDecoder() [2256]
                0.00    0.00       1/3           cv::JpegDecoder::~JpegDecoder() [2201]
                0.00    0.00       1/1           cv::BmpDecoder::~BmpDecoder() [2226]
-----------------------------------------------
                0.00    0.00       1/1           __run_exit_handlers [6952]
[2272]   0.0    0.00    0.00       1         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
                0.00    0.00       5/22          cv::fastFree(void*) [2185]
                0.00    0.00       1/1           cv::TiffEncoder::~TiffEncoder() [2240]
                0.00    0.00       1/1           cv::PxMEncoder::~PxMEncoder() [2232]
                0.00    0.00       1/1           cv::SunRasterEncoder::~SunRasterEncoder() [2258]
                0.00    0.00       1/1           cv::JpegEncoder::~JpegEncoder() [2235]
                0.00    0.00       1/2           cv::BmpEncoder::~BmpEncoder() [2204]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
[2273]   0.0    0.00    0.00       1         std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&) [2273]
-----------------------------------------------
                0.00    0.00       1/1           cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2246]
[2274]   0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [2274]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [2218] global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs (cxpersistence.cpp) [2179] cv::WLByteStream::putBytes(void const*, int) [2214] cv::PxMDecoder::signatureLength() const
 [2219] global constructors keyed to _ZN2cv11bitwise_andERKNS_3MatES2_RS0_S2_ (cxarithm.cpp) [2189] cv::WLByteStream::putDWord(int) [2215] cv::JpegDecoder::newDecoder() const
 [2220] global constructors keyed to _ZN2cv11findDecoderERKSs (loadsave.cpp) [2252] cv::WLByteStream::~WLByteStream() [2216] cv::TiffDecoder::signatureLength() const
 [2221] global constructors keyed to _ZN2cv16useOptimizedFlagE (cxsystem.cpp) [29] cv::getKernelType(cv::Mat const&, cv::Point_<int>) [2198] cv::BaseImageDecoder::checkSignature(std::string const&) const
 [2222] global constructors keyed to main (metric.cpp) [2253] cv::BaseColumnFilter::reset() [2191] cv::BaseImageDecoder::signatureLength() const
  [34] icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [2210] cv::BaseImageDecoder::setSource(std::string const&) [2269] cv::BaseImageEncoder::getDescription() const
 [2223] __static_initialization_and_destruction_0(int, int) (metric.cpp) [2192] cv::BaseImageDecoder::BaseImageDecoder() [2270] cv::BaseImageEncoder::isFormatSupported(int) const
 [2188] cvSize(int, int)    [2254] cv::BaseImageEncoder::setDestination(std::string const&) [4] cv::Mat::convertTo(cv::Mat&, int, double, double) const
  [26] icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) (cvcolor.cpp) [2196] cv::BaseImageEncoder::BaseImageEncoder() [2199] std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&)
  [24] icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) (cvcolor.cpp) [2255] cv::SunRasterDecoder::SunRasterDecoder() [2271] std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector()
 [2195] CoreFunctions::printCvScalar(CvScalar, Colorspace, int) [2256] cv::SunRasterDecoder::~SunRasterDecoder() [2200] std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&)
  [21] SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [2257] cv::SunRasterEncoder::SunRasterEncoder() [2272] std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector()
 [2224] SimilarityMetric::SimilarityMetric() [2258] cv::SunRasterEncoder::~SunRasterEncoder() [2273] std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&)
 [2225] cv::BmpDecoder::BmpDecoder() [2259] cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2217] std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&)
 [2226] cv::BmpDecoder::~BmpDecoder() [25] cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [2274] std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&)
 [2227] cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2178] cv::borderInterpolate(int, int, int) [46] __open_nocancel
 [2228] cv::BmpEncoder::BmpEncoder() [2260] cv::getGaussianKernel(int, double, int) [47] __read_nocancel
 [2204] cv::BmpEncoder::~BmpEncoder() [2261] cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [39] __write_nocancel
 [2229] cv::PxMDecoder::PxMDecoder() [17] cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [42] brk
 [2230] cv::PxMDecoder::~PxMDecoder() [2262] cv::ImageCodecInitializer::ImageCodecInitializer() [7] cvAbsDiff
 [2231] cv::PxMEncoder::PxMEncoder() [40] cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [49] cvAlloc
 [2232] cv::PxMEncoder::~PxMEncoder() [18] cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [27] cvAvg
 [2184] cv::fastMalloc(unsigned long) [2182] cv::Mat::create(int, int, int) [59] cvCloneImage
 [2205] cv::JpegDecoder::readHeader() [2186] cv::Mat::release() [6] cvConvertScale
  [36] cv::JpegDecoder::readData(cv::Mat&) [2181] cv::Mat::Mat(_IplImage const*, bool) [50] cvCreateData
 [2233] cv::JpegDecoder::JpegDecoder() [11] cv::pow(cv::Mat const&, double, cv::Mat&) [54] cvCreateImage
 [2201] cv::JpegDecoder::~JpegDecoder() [28] cv::sum(cv::Mat const&) [16] cvCvtColor
 [2234] cv::JpegEncoder::JpegEncoder() [8] cv::absdiff(cv::Mat const&, cv::Mat const&, cv::Mat&) [48] cvFree_
 [2235] cv::JpegEncoder::~JpegEncoder() [2185] cv::fastFree(void*) [56] cvGetErrStatus
 [2236] cv::RBaseStream::close() [12] cv::multiply(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [61] cvGetImageCOI
 [2202] cv::RBaseStream::RBaseStream() [2263] cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [57] cvGetMat
 [2237] cv::TiffDecoder::TiffDecoder() [35] cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [55] cvInitImageHeader
 [2238] cv::TiffDecoder::~TiffDecoder() [2211] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [58] cvInitMatHeader
 [2239] cv::TiffEncoder::TiffEncoder() [2203] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [33] cvLoadImage
 [2240] cv::TiffEncoder::~TiffEncoder() [2187] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [10] cvPow
 [2180] cv::WBaseStream::writeBlock() [2183] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [62] cvRegisterModule
 [2241] cv::WBaseStream::open(std::string const&) [2197] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [60] cvRegisterType
 [2206] cv::WBaseStream::close() [2190] cv::cvarrToMat(void const*, bool, bool, int) (cxmat.hpp) [51] cvReleaseData
 [2242] cv::WBaseStream::allocate() [9] void cv::binaryOpC1_<cv::OpAbsDiff<float>, cv::VBinOp32f<cv::_VAbsDiff32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) (_cxcore.h) [52] cvReleaseImage
 [2243] cv::WBaseStream::WBaseStream() [2212] void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) (cxconvert.cpp) [53] cvReleaseImageHeader
 [2207] cv::findDecoder(std::string const&) [5] void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) (cxconvert.cpp) [63] cvSaveImage
 [2244] cv::findEncoder(std::string const&) [13] void cv::mul_<float, float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) (cxarithm.cpp) [64] cvSetImageIOFunctions
 [2245] cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [38] cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) (cxstat.cpp) [14] cvSmooth
 [2246] cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [41] cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) (cxstat.cpp) [43] decode_mcu (jdhuff.c)
  [19] cv::FilterEngine::apply(cv::Mat const&, cv::Mat&, cv::Rect_<int> const&, cv::Point_<int>, bool) [37] cv::imread_(std::string const&, int, int, cv::Mat*) (loadsave.cpp) [44] decompress_onepass (jdcoefct.c)
 [2247] cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2264] cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) (loadsave.cpp) [30] jpeg_idct_16x16
